Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-01 00:00:00-04:00,149.19450563571235,151.29335581344367,148.71615631662897,148.88211059570312,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,150.20982411045497,151.03961075732303,148.77479043390352,149.99505615234375,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,150.10238418360416,150.9516989362315,149.44832378980732,150.62954711914062,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,151.28363626481305,153.51915609845358,150.71743128739138,152.9627227783203,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,153.24580029178898,153.30437064554417,150.31716343749,151.4202880859375,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,151.79127971049815,152.3965266648195,150.28790419091163,150.40505981445312,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,151.31295236312005,151.7815302383176,145.16281002984172,145.4263916015625,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,147.04689552955006,147.81809686029018,145.21161123932484,145.99258422851562,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,146.7735217186003,147.4763957492906,143.4153491043727,144.5965576171875,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,145.02608811276684,145.88515965134906,142.88818092204215,145.4849090576172,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,144.9089906791146,145.4263821295721,143.71801019803328,145.2506561279297,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,145.27991132028194,145.27991132028194,142.29268938190515,142.58555603027344,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,140.37932278347847,141.39457695669392,137.90950701335717,139.53977966308594,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,140.5062336067531,141.16030897663776,139.38359538478255,140.01812744140625,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.01389352952881,142.94679012081193,140.28173414994058,142.38059997558594,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,143.16150856090553,143.58128753921014,142.17553963315416,143.3372344970703,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,142.1950877231893,143.96202960944674,142.09746053449825,143.42510986328125,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.00962976919416,142.48797924389808,140.39888514559524,141.91200256347656,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,139.84240736288436,141.30672576458994,138.31951860844126,138.53428649902344,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.08098176355122,141.013878143942,138.65144592439347,139.4324188232422,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,140.2426397437822,140.94551367693097,137.91925008166186,138.13401794433594,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,138.52452409983053,139.5202648503588,135.80089824481317,139.25668334960938,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,138.38785651091933,138.82716398233575,134.98088496397907,135.83018493652344,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,136.17183699568994,138.8564203851178,136.04492465061978,137.7532958984375,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,136.15230070514616,138.7685419433114,135.0784614531743,138.6221160888672,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,139.65697551160287,140.78938572967397,139.32506679466488,139.88150024414062,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,140.6039186109543,140.75034456243785,139.16888470311918,139.50079345703125,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,138.88575464341304,141.3653278052875,138.43669034540312,139.41290283203125,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,139.82286975119803,139.84239816609858,137.68496264197734,138.14378356933594,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,137.88027267230362,138.0364553671229,135.88879063118128,137.55812072753906,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,138.72957195503378,140.457472412584,138.1438384418846,140.34031677246094,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,140.35005282323274,141.45316264244676,140.0962280805495,141.39459228515625,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.03763996851194,143.34699879821167,139.75454497889402,143.06390380859375,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,143.5130025382052,145.62162523479623,143.06395310397025,145.22137451171875,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,145.16278083703227,146.18780683574556,144.59657585778285,145.70945739746094,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,145.27016433537898,146.0804224119474,144.35252229936606,145.92422485351562,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,146.12922747617256,146.6075619891813,145.1042015405824,145.15301513671875,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,145.14324421012236,145.8168331110648,144.10846150842693,145.1042022705078,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,145.77779264971988,147.2518679421637,145.46539754636262,145.76803588867188,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,145.80706700277705,146.16826078037482,144.95776708428832,145.3092041015625,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,146.25615073002083,149.5264533730465,146.15852353048365,148.94073486328125,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,143.7179583128391,146.3732566337639,142.927228830471,146.23658752441406,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,145.44588063726485,146.1389830509936,144.28418557941234,145.41659545898438,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,145.12373606469237,147.96451766703325,145.11396440756303,146.45138549804688,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,146.8125588879088,148.35497602206758,146.25612565424197,147.8863983154297,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,147.97425010568048,148.80402155525002,147.05660823548425,147.36900329589844,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,148.49331669815876,148.7963818494452,146.70423879606528,147.89695739746094,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.02403856122066,148.18046407919945,146.80199217243356,147.0757293701172,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,146.8410949734435,148.0435844748696,146.70422637098488,147.4374542236328,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,146.66510417552323,146.7726448402154,144.54363371528353,144.612060546875,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,145.62885311604722,146.0883289050465,144.37746369649008,144.56321716308594,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,145.11069182006318,147.03663842202138,144.18193940351156,146.6358184814453,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.00730510695527,148.48354686753203,146.08832372641191,146.6455841064453,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,146.5869216938867,148.1022623119589,146.0003334167105,147.6232147216797,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,147.62318884522813,151.53373689410836,147.61341784542643,150.05751037597656,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,150.2726396777458,155.12171245230584,149.62739546351074,154.339599609375,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,154.12445397592487,157.41910052968012,153.02950540265965,156.95960998535156,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,158.064326917399,161.99443143444842,157.39954098546454,157.41909790039062,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,157.5168614506406,158.18166233731603,155.50293170970644,157.80038452148438,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,157.15516717862224,158.51408217991857,156.06998937776268,158.3185577392578,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,156.0015407986573,156.8618512011978,152.86331951425362,153.30325317382812,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,155.80604638636365,157.58535337179862,155.23901498169408,156.65660095214844,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,155.19009727061072,160.52798674829987,154.27111613625055,160.0978240966797,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,160.3520050545032,161.27098610748033,156.14816349171144,158.2207489013672,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,160.61600581977925,164.12573463510114,160.60623481829575,161.62298583984375,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,165.29891461337388,167.74300783586125,164.57545764919558,167.35194396972656,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,168.28069194116756,172.02504411674911,166.882663021836,171.1647186279297,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,170.9985205283445,172.7973693361273,170.03065436230736,170.65634155273438,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,171.29180928871014,175.61296364291238,170.78343380069845,175.43698120117188,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,177.06961358561998,178.0570365302883,171.6046261840087,171.8099365234375,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,171.33091243496327,173.76523433574428,168.3589020297747,170.43148803710938,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,171.19399748026692,175.48582285763158,168.45661118755606,175.29029846191406,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,175.27077720416733,177.08918279763162,166.93153397693786,168.4077606201172,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,166.12985777423478,169.59070130648584,165.89523442801953,167.31280517578125,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,164.51676029378936,166.76532847471316,163.71510567618958,165.95388793945312,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,167.72338564818043,169.3267095815399,165.33794920445052,169.1214141845703,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,169.1703261593658,171.92727008747283,168.30022969109157,171.71218872070312,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,171.91746810959268,172.89510508509778,171.35043687369296,172.3378448486328,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,173.12973764737882,176.38527073958,173.11019564746687,176.2972869873047,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,176.1310871789595,177.27492068975482,174.5375340801528,175.28053283691406,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,175.31963018526795,176.59056116138325,174.15623986676752,175.36851501464844,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,175.45652327947462,176.53193000592643,174.10737937130014,174.2149200439453,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,174.1073900997929,175.2218958133562,173.29594950484335,173.59902954101562,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,173.85319685203027,178.79026689432098,173.73588518068755,177.93971252441406,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,178.54585013474667,178.84891521802436,175.11433471652768,175.68136596679688,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,175.5934060632604,176.14088047095728,170.7345483186125,171.00828552246094,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,168.83790737145776,171.37976954533002,167.80161453547433,168.153564453125,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,169.0236630282213,170.2457092977057,167.2052575825263,168.31976318359375,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,165.29888813158135,168.64240533418686,164.40923476090865,168.33934020996094,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,168.46644539148625,171.26247339503044,166.99998962694013,171.1647186279297,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,172.18141648353657,173.21770927349675,170.91050037060046,171.6046142578125,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,171.84905393496265,172.6702655459411,167.94827640647682,168.33934020996094,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,167.508353425533,169.8937905683483,167.2639441267619,169.19967651367188,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,167.6745127192973,168.68147761318977,165.62148401611884,166.0027618408203,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,166.19829964047344,167.25414945182573,162.22909557704548,162.51260375976562,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,163.24580374079267,165.8854203606941,160.50841746485392,160.83103942871094,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,160.74307541554964,162.61036568511253,158.67048972769118,158.7780303955078,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,156.44151145113545,158.67052310978175,151.24047430258736,158.00572204589844,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,155.42475069595457,159.1202179477596,153.50859022634555,156.2068634033203,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,159.84364519078215,160.713741500623,154.2906743409117,156.1188507080078,108275300,0.0,0.0
2022-01-27 00:00:00-05:00,158.8171416631375,160.1760566161972,154.74039680395836,155.6593780517578,121954600,0.0,0.0
2022-01-28 00:00:00-05:00,162.00421173203972,166.54044619647436,159.15928486994983,166.52088928222656,179935700,0.0,0.0
2022-01-31 00:00:00-05:00,166.35470576493188,171.0864649878099,165.7192328015865,170.8713836669922,115541600,0.0,0.0
2022-02-01 00:00:00-05:00,170.11864243059435,170.93008309016165,168.45666218750117,170.70523071289062,86213900,0.0,0.0
2022-02-02 00:00:00-05:00,170.84207875406224,171.94681342176997,169.45383589849953,171.90769958496094,84914300,0.0,0.0
2022-02-03 00:00:00-05:00,170.57811566132818,172.29876649074853,168.27089152715305,169.033447265625,89418100,0.0,0.0
2022-02-04 00:00:00-05:00,168.05452913595101,170.42343777091716,167.07564670173912,168.74954223632812,82465400,0.22,0.0
2022-02-07 00:00:00-05:00,169.20965988540354,170.2766384169295,167.33999039041194,168.03500366210938,77251200,0.0,0.0
2022-02-08 00:00:00-05:00,168.10348925040896,171.64705409326743,167.80982151011347,171.13803100585938,74829200,0.0,0.0
2022-02-09 00:00:00-05:00,172.33228001362485,172.9196005956565,171.20655609241282,172.5574188232422,71285000,0.0,0.0
2022-02-10 00:00:00-05:00,170.462637822063,171.7743370940817,167.92733513885554,168.48529052734375,90865900,0.0,0.0
2022-02-11 00:00:00-05:00,168.69087634340775,169.42503845048873,164.49146072642745,165.07879638671875,98670700,0.0,0.0
2022-02-14 00:00:00-05:00,163.83558309476697,165.99892030677,163.04269054419584,165.31370544433594,86185500,0.0,0.0
2022-02-15 00:00:00-05:00,167.35956986279012,169.29775335068365,166.65477315145358,169.14112854003906,62527400,0.0,0.0
2022-02-16 00:00:00-05:00,168.22097415914394,169.67949961629867,166.4589825612284,168.90618896484375,61177400,0.0,0.0
2022-02-17 00:00:00-05:00,167.4182971510757,168.27971865617212,164.91235997613748,165.31370544433594,69589300,0.0,0.0
2022-02-18 00:00:00-05:00,166.23384762062662,166.93862933962222,162.68049906023276,163.76705932617188,82772700,0.0,0.0
2022-02-22 00:00:00-05:00,161.49608794845346,163.16998418925112,158.72584769849567,160.85003662109375,91162800,0.0,0.0
2022-02-23 00:00:00-05:00,162.04423283731927,162.6413518716535,156.37650867254357,156.68975830078125,90009200,0.0,0.0
2022-02-24 00:00:00-05:00,149.3579234730035,159.4110529381091,148.7901697172211,159.30337524414062,141147500,0.0,0.0
2022-02-25 00:00:00-05:00,160.38013909716133,161.6331077669388,157.47285626304333,161.3688201904297,91974200,0.0,0.0
2022-02-28 00:00:00-05:00,159.61662156600548,161.92678549313706,158.99992064321486,161.63311767578125,95056600,0.0,0.0
2022-03-01 00:00:00-05:00,161.22195543903135,163.08184127413253,158.54961021930214,159.75363159179688,83474400,0.0,0.0
2022-03-02 00:00:00-05:00,160.9185355637426,163.82581854222389,159.5089420061074,163.04270935058594,79724800,0.0,0.0
2022-03-03 00:00:00-05:00,164.91236813214016,165.34307890598984,162.0540324670775,162.71966552734375,76678400,0.0,0.0
2022-03-04 00:00:00-05:00,161.01642127862274,162.0540345545001,158.67689221468046,159.7242889404297,83737200,0.0,0.0
2022-03-07 00:00:00-05:00,159.91028134097652,161.5352302369313,155.68150083148916,155.93601989746094,96418800,0.0,0.0
2022-03-08 00:00:00-05:00,155.46611214466617,159.44037235523825,152.50988307246044,154.11524963378906,131148300,0.0,0.0
2022-03-09 00:00:00-05:00,158.0699979293642,159.95924959082657,156.04371820337047,159.5089569091797,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,156.81701649151432,157.00300660733848,152.6861300144377,155.17250061035156,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,155.57381332247203,155.91642822664025,151.23737032666907,151.46250915527344,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,148.2517595892854,150.86537421208124,146.9302771053436,147.4392852783203,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,147.713390079557,152.28478532825997,147.20438184151632,151.81491088867188,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,153.73353879751855,156.6212399212536,151.19823606106897,156.2198944091797,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,157.1204572234023,161.00662274780382,156.38629519642316,160.51718139648438,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,160.0571284608097,162.8371670898303,159.56768703876222,161.8876495361328,95811400,0.0,0.0
2022-03-22 00:00:00-04:00,162.01486028186812,165.84229498697943,161.42753966012307,165.25497436523438,81532000,0.0,0.0
2022-03-23 00:00:00-04:00,164.44251031244588,168.99430889731204,164.1096788423283,166.61563110351562,98062700,0.0,0.0
2022-03-24 00:00:00-04:00,167.4476727675763,170.46263328488442,166.61563143205333,170.3941192626953,90131400,0.0,0.0
2022-03-25 00:00:00-04:00,170.20813758146855,171.57856745870845,169.10199529276142,171.0303955078125,80546200,0.0,0.0
2022-03-28 00:00:00-04:00,168.53422465828777,172.0190445148475,168.36781639958284,171.8917999267578,90371900,0.0,0.0
2022-03-29 00:00:00-04:00,172.95874922006587,175.2297488255487,172.6161343745908,175.18081665039062,100589400,0.0,0.0
2022-03-30 00:00:00-04:00,174.77947258625517,175.8170856417981,172.96853399467147,174.0159454345703,92633200,0.0,0.0
2022-03-31 00:00:00-04:00,174.08447018974397,174.2704602652505,170.71711180695456,170.9226837158203,103049300,0.0,0.0
2022-04-01 00:00:00-04:00,170.35494237968112,171.18699858724577,168.30908127405286,170.6290283203125,78751300,0.0,0.0
2022-04-04 00:00:00-04:00,170.88357292891146,174.720791608407,170.75631338866327,174.67184448242188,76468400,0.0,0.0
2022-04-05 00:00:00-04:00,173.7516811601631,174.53479031608524,170.73672061862993,171.3632049560547,73401800,0.0,0.0
2022-04-06 00:00:00-04:00,168.72020734548278,169.963392443072,166.5373033062765,168.20140075683594,89058800,0.0,0.0
2022-04-07 00:00:00-04:00,167.5455515170426,169.69909027693134,166.26321768469555,168.50485229492188,77594700,0.0,0.0
2022-04-08 00:00:00-04:00,168.15246782773184,168.15246782773184,165.62694868711696,166.49815368652344,76575500,0.0,0.0
2022-04-11 00:00:00-04:00,165.14730089465874,165.4605355802755,162.00508096962494,162.2498016357422,72246700,0.0,0.0
2022-04-12 00:00:00-04:00,164.47185939466212,166.28278325109693,163.1209966207163,164.1194610595703,79265200,0.0,0.0
2022-04-13 00:00:00-04:00,163.85517369033073,167.42808955183875,163.24827119923606,166.80160522460938,70618900,0.0,0.0
2022-04-14 00:00:00-04:00,167.01694559853848,167.65322825491936,161.55477886000992,161.79949951171875,75329400,0.0,0.0
2022-04-18 00:00:00-04:00,160.45844346214486,163.08185675186522,160.11584349387897,161.58416748046875,69023900,0.0,0.0
2022-04-19 00:00:00-04:00,161.53519893963082,164.2760730051198,160.4486387361769,163.86492919921875,67723800,0.0,0.0
2022-04-20 00:00:00-04:00,165.19623667762264,165.31371275678185,162.59242008519655,163.69854736328125,67929800,0.0,0.0
2022-04-21 00:00:00-04:00,165.34306268686478,167.90773030576432,162.40641490220864,162.9056396484375,87227800,0.0,0.0
2022-04-22 00:00:00-04:00,162.94482378114378,164.3250370614869,158.08955892864606,158.37342834472656,84882400,0.0,0.0
2022-04-25 00:00:00-04:00,157.71758646013552,159.72429911751857,155.11376965466397,159.4404296875,96046400,0.0,0.0
2022-04-26 00:00:00-04:00,158.82372320771267,158.91181906878418,153.4105028966986,153.4888153076172,95623200,0.0,0.0
2022-04-27 00:00:00-04:00,152.61759051221244,156.41564486229873,152.0987839265491,153.26365661621094,88063200,0.0,0.0
2022-04-28 00:00:00-04:00,155.88707729102597,161.04579354437072,155.57382764277364,160.1843719482422,130216800,0.0,0.0
2022-04-29 00:00:00-04:00,158.42232033130958,162.69024809309553,153.9292538050185,154.32080078125,131747600,0.0,0.0
2022-05-02 00:00:00-04:00,153.40072515321864,154.8886162063275,150.03336604127583,154.62432861328125,123055300,0.0,0.0
2022-05-03 00:00:00-04:00,154.81029731534235,157.31624964341847,153.01895506893698,156.11221313476562,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,156.29820309411934,162.96439206944154,155.89685759161674,162.5141143798828,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,160.38986952346312,160.61500826839327,151.67780816247605,153.45938110351562,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,152.93984857664353,156.30235682996496,151.1458596477854,154.1848602294922,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,151.8810971374127,152.7633948486293,148.50880608897836,149.0675811767578,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,152.45950928453797,153.65550196924158,149.92046680625165,151.46937561035156,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,150.4792343504193,152.39085681137783,142.94056542836282,143.6169891357422,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,139.9604210928437,143.32291464808353,136.06854586723028,139.75454711914062,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,141.74459868206603,145.18553469561974,140.2937279042498,144.2150115966797,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,142.68570084334092,144.61693408926746,141.34265112461745,142.67588806152344,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,145.93052818700482,146.82262354182976,143.79342145558388,146.3030548095703,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,143.96009966859182,144.46005783667513,137.14685888931075,138.04876708984375,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.12729010884627,138.87226008655338,133.91183880440775,134.64707946777344,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,136.3528207232791,137.93113785871375,130.00034593006458,134.88233947753906,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.07838767461445,140.4407432989188,134.94114336987113,140.293701171875,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.03898075989613,139.17615657107172,134.62746828487894,137.59783935546875,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,135.7058176181396,138.99969650386015,135.61759232548434,137.75469970703125,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,134.68628135538745,141.49950829001511,134.44120114221013,140.95053100585938,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,142.5288422380691,146.73441193920726,142.4013957458045,146.69520568847656,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.1364342695409,147.69514080945274,143.9503080341332,145.91094970703125,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,146.95010821381516,148.75391017683245,144.773794451972,145.78353881835938,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,144.92085472708317,148.29316134885798,143.96994216366954,148.23434448242188,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.0091506541789,145.05810131692076,141.61717995046743,142.51907348632812,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.13655344098794,145.64625571792195,142.04846553260185,143.26406860351562,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,141.50933876771822,146.06782531945106,141.26425852389363,145.78353881835938,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,145.6560576230458,146.92066479832334,144.5581031788664,145.0482635498047,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.18560463111925,145.0384790561678,139.72514139394366,139.83297729492188,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,137.51940103001422,137.98995082700978,134.36276684809005,134.431396484375,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.25522177759234,132.53937106937602,128.85337019356888,129.2847137451172,122207100,0.0,0.0
